"Species.Name","AOU","Region","Region.Name","shrunk_trend","shrunk_trend_lci","shrunk_trend_uci","Original_Trend","Original_Trend_lci","Original_Trend_uci"
"American Kestrel",3600,"S09","Great Basin                             ",-0.936047090920513,-1.53028708537357,-0.360008917177786,-0.97,-1.56,-0.4
"Osprey",3640,"S09","Great Basin                             ",2.86734869903416,1.49424986488389,4.23690475102889,3.45,1.96,4.99
"Barn Owl",3650,"S09","Great Basin                             ",1.88653556913031,-0.0335290323091439,3.8079285026363,2.74,0.16,4.79
"Short-eared Owl",3670,"S09","Great Basin                             ",-0.694352204487574,-2.47398003193439,1.16572798951428,-1.14,-4.37,0.35
"Barred Owl",3680,"S09","Great Basin                             ",0.977558589771141,-1.01287214671912,2.96113907234557,1.44,-0.98,3.9
"Western Screech-Owl",3732,"S09","Great Basin                             ",0.0893015488785731,-1.20507707072488,1.49523041047875,0.11,-1.07,1.79
"Great Horned Owl",3750,"S09","Great Basin                             ",0.443000222342995,-0.540205953157329,1.41929507391261,0.49,-0.53,1.5
"Burrowing Owl",3780,"S09","Great Basin                             ",-0.581727930586063,-2.03167700234164,0.841735985794775,-0.8,-2.56,0.78
"Northern Pygmy-Owl",3790,"S09","Great Basin                             ",0.0413424289255876,-0.593650758330914,0.672392154451659,0.03,-0.62,0.69
"Belted Kingfisher",3900,"S09","Great Basin                             ",-1.05783010993017,-1.85241733568156,-0.271607346777111,-1.13,-1.95,-0.35
"Hairy Woodpecker",3930,"S09","Great Basin                             ",0.441384631021561,-0.190277936435891,1.06865558674127,0.45,-0.18,1.1
"Downy Woodpecker",3940,"S09","Great Basin                             ",-0.497100646195754,-1.27567109969807,0.304445358217266,-0.53,-1.35,0.29
"Ladder-backed Woodpecker",3960,"S09","Great Basin                             ",0.227764330112448,-1.74019152315257,2.17650421016302,0.32,-1.71,3.34
"White-headed Woodpecker",3990,"S09","Great Basin                             ",1.41408839460313,-0.100438429385941,2.92551550924689,1.8,0,3.5
"Black-backed Woodpecker",4000,"S09","Great Basin                             ",1.53406285854489,-0.469310242636824,3.62257440591237,2.4,-0.14,4.96
"American Three-toed Woodpecker",4010,"S09","Great Basin                             ",1.15484392199683,-1.11190273328023,3.60923870273709,2.21,-0.82,5.7
"Red-naped Sapsucker",4021,"S09","Great Basin                             ",-1.17181234763949,-2.46776312573387,0.17974381780558,-1.43,-2.91,-0.08
"Red-breasted Sapsucker",4030,"S09","Great Basin                             ",0.871891990560659,-0.407278418806645,2.23118624312614,1.06,-0.39,2.55
"Williamson's Sapsucker",4040,"S09","Great Basin                             ",-0.0854370510440902,-1.78328928647253,1.55611661824565,-0.14,-2.17,1.69
"Pileated Woodpecker",4050,"S09","Great Basin                             ",0.417525318036248,-0.551630360219588,1.4338398416184,0.45,-0.6,1.47
"Acorn Woodpecker",4070,"S09","Great Basin                             ",0.61914555236841,-1.68013540981275,2.94312993955079,1.23,-2.07,4.99
"Lewis's Woodpecker",4080,"S09","Great Basin                             ",-0.957427068355034,-2.49616955584846,0.704259916458753,-1.3,-3.3,0.29
"Common Poorwill",4180,"S09","Great Basin                             ",-0.266538430697629,-1.78784249043911,1.25368083926237,-0.33,-2.07,1.25
"Common Nighthawk",4200,"S09","Great Basin                             ",-0.565067177719128,-1.32863210578451,0.216045113829637,-0.61,-1.42,0.17
"Lesser Nighthawk",4210,"S09","Great Basin                             ",0.0251302030173369,-3.20752749219916,3.29792667889303,-4.89,-27.57,14.15
"Black Swift",4220,"S09","Great Basin                             ",-1.66640998491318,-4.12286814317817,0.658163291686895,-4.22,-8.07,-0.7
"Vaux's Swift",4240,"S09","Great Basin                             ",-0.219760418880929,-1.51907267932307,0.994999173243169,-0.27,-1.86,0.87
"White-throated Swift",4250,"S09","Great Basin                             ",0.050254906147532,-1.80455479747927,2.014277634642,0.04,-2.45,2.18
"Black-chinned Hummingbird",4290,"S09","Great Basin                             ",0.610036286659725,-0.704509810542944,1.9495011619738,0.71,-0.6,2.29
"Anna's Hummingbird",4310,"S09","Great Basin                             ",0.932234251638358,-1.45602901248858,3.31774790805512,1.89,-0.88,6.16
"Broad-tailed Hummingbird",4320,"S09","Great Basin                             ",0.168326730766675,-1.20647018457923,1.5942965831547,0.18,-1.26,1.75
"Rufous Hummingbird",4330,"S09","Great Basin                             ",-1.45914624258123,-2.23751486871842,-0.68759003992918,-1.56,-2.39,-0.77
"Calliope Hummingbird",4360,"S09","Great Basin                             ",-0.345108034521488,-1.50120395623281,0.813570308912046,-0.41,-1.64,0.8
"Eastern Kingbird",4440,"S09","Great Basin                             ",-0.84918184830829,-1.52231245759565,-0.168564863563146,-0.9,-1.61,-0.21
"Western Kingbird",4470,"S09","Great Basin                             ",0.61390561042054,0.0498064775403573,1.18180095115219,0.63,0.07,1.19
"Ash-throated Flycatcher",4540,"S09","Great Basin                             ",1.5484093809051,0.355601754742664,2.83720184543101,1.77,0.28,2.91
"Say's Phoebe",4570,"S09","Great Basin                             ",0.935376522703948,0.0898287339575682,1.81385903865837,0.99,0.12,1.88
"Black Phoebe",4580,"S09","Great Basin                             ",-0.0281429909034291,-2.31824360693532,2.29942035931849,-0.18,-3.42,3.05
"Olive-sided Flycatcher",4590,"S09","Great Basin                             ",-1.07965950665101,-1.89169088987768,-0.298720189268768,-1.16,-1.96,-0.35
"Western Wood-Pewee",4620,"S09","Great Basin                             ",0.420861786277655,-0.0316312478192745,0.86273508139345,0.43,0,0.88
"Least Flycatcher",4670,"S09","Great Basin                             ",0.351197402605184,-1.22645369738628,2.02726245337392,0.41,-1.31,2.41
"Hammond's Flycatcher",4680,"S09","Great Basin                             ",0.141701758270542,-0.974984716552668,1.35079763937723,0.15,-1.11,1.37
"Dusky Flycatcher",4690,"S09","Great Basin                             ",-0.50437937732483,-1.36330408071061,0.361315926151868,-0.56,-1.52,0.37
"Gray Flycatcher",4691,"S09","Great Basin                             ",1.90077795188609,0.635336077106221,3.19652117260773,2.23,0.87,3.65
"Horned Lark",4740,"S09","Great Basin                             ",-1.26717179733217,-1.85223036383594,-0.697111647370848,-1.32,-1.91,-0.73
"Black-billed Magpie",4750,"S09","Great Basin                             ",-1.31926359435874,-2.05359421224724,-0.557988500939895,-1.41,-2.24,-0.66
"Steller's Jay",4780,"S09","Great Basin                             ",0.243624182117382,-0.475837971703995,0.987058607129424,0.25,-0.6,0.92
"Canada Jay",4840,"S09","Great Basin                             ",0.0475596834645156,-1.3306784554451,1.39293542893588,0.03,-1.66,1.49
"Common Raven",4860,"S09","Great Basin                             ",2.90924365945998,2.20441822072033,3.61053831743667,3.03,2.3,3.72
"American Crow",4880,"S09","Great Basin                             ",-0.261653602232087,-0.719548799510851,0.222395336053514,-0.27,-0.76,0.2
"Northwestern Crow",4890,"S09","Great Basin                             ",0.0709862949803959,-2.85361435719007,3.00110892218355,-0.24,-10.41,6.34
"Clark's Nutcracker",4910,"S09","Great Basin                             ",0.306587459733356,-1.3331455388682,1.99292881980067,0.4,-2.17,1.74
"Pinyon Jay",4920,"S09","Great Basin                             ",-1.42743821321264,-3.32485798394884,0.429368923300286,-2.21,-4.57,0.01
"European Starling",4930,"S09","Great Basin                             ",-0.135430648668112,-0.858918882648952,0.554809563442756,-0.15,-0.89,0.55
"Bobolink",4940,"S09","Great Basin                             ",-1.64338977182975,-3.66280121535293,0.409168340357538,-2.86,-5.53,-0.15
"Brown-headed Cowbird",4950,"S09","Great Basin                             ",-0.119070223574702,-0.587323213002389,0.383113882453052,-0.13,-0.6,0.38
"Yellow-headed Blackbird",4970,"S09","Great Basin                             ",-0.14806856888259,-1.262350272076,1.04080133654982,-0.18,-1.38,1.14
"Red-winged Blackbird",4980,"S09","Great Basin                             ",-0.259338345580426,-0.7149667911686,0.192188774074028,-0.27,-0.72,0.18
"Tricolored Blackbird",5000,"S09","Great Basin                             ",-0.636940451403775,-3.54992906585184,2.24460863062986,-3.13,-9.18,2.43
"Western Meadowlark",5011,"S09","Great Basin                             ",-0.404433750950244,-0.864508424198407,0.0734469445448439,-0.42,-0.87,0.07
"Scott's Oriole",5040,"S09","Great Basin                             ",-0.88983306443269,-3.12191200151915,1.46731237273996,-1.97,-5.83,0.64
"Bullock's Oriole",5080,"S09","Great Basin                             ",0.492505879275703,-0.025701234676401,1.00783146560571,0.51,-0.03,1.02
"Brewer's Blackbird",5100,"S09","Great Basin                             ",-1.17452190884197,-1.67068046725149,-0.667156168253992,-1.21,-1.73,-0.7
"Common Grackle",5110,"S09","Great Basin                             ",0.30893183078994,-2.15209044807525,2.71321845782813,0.58,-2.3,5.17
"Great-tailed Grackle",5120,"S09","Great Basin                             ",0.647893841446454,-2.11465976501386,3.65104745863908,2.59,-4.14,8.21
"Evening Grosbeak",5140,"S09","Great Basin                             ",-1.48724308263114,-3.31113470253625,0.25511248127012,-2.16,-4.21,-0.07
"Pine Grosbeak",5150,"S09","Great Basin                             ",-1.48188739493813,-3.76302456841601,0.966751840080151,-3.05,-6.53,-0.2
"Purple Finch",5170,"S09","Great Basin                             ",-1.13373148418822,-2.11812751637871,-0.116263456034651,-1.28,-2.39,-0.23
"Cassin's Finch",5180,"S09","Great Basin                             ",0.47604368798772,-0.427054182497739,1.42771277114734,0.51,-0.46,1.48
"House Finch",5190,"S09","Great Basin                             ",1.14121144934363,0.302925901420291,1.98681447059427,1.21,0.32,2.08
"Red Crossbill",5210,"S09","Great Basin                             ",0.665573784093525,-1.09425499969423,2.41333181843984,0.93,-1.33,3.03
"White-winged Crossbill",5220,"S09","Great Basin                             ",-0.143939706874686,-3.19520268048689,2.92340599975838,-2.88,-13.11,7.66
"American Goldfinch",5290,"S09","Great Basin                             ",-0.395902822512531,-1.05446045154292,0.28270953170951,-0.43,-1.11,0.26
"Lesser Goldfinch",5300,"S09","Great Basin                             ",1.81045642883739,-0.686245314785777,4.4063884801377,4.49,-0.4,7.75
"Pine Siskin",5330,"S09","Great Basin                             ",-1.08886466809615,-3.25249537180324,1.17890053429567,-2.32,-5.71,0.66
"Vesper Sparrow",5400,"S09","Great Basin                             ",-0.458259044507573,-1.09820218269826,0.161988854629978,-0.48,-1.16,0.19
"Savannah Sparrow",5420,"S09","Great Basin                             ",-0.823395340340877,-1.50837116682862,-0.150280320979363,-0.86,-1.53,-0.2
"Grasshopper Sparrow",5460,"S09","Great Basin                             ",-0.0377949652363008,-1.53704561667068,1.41983776570446,-0.07,-1.72,1.5
"Lark Sparrow",5520,"S09","Great Basin                             ",0.526359415369462,-0.422037631177564,1.44150273753288,0.57,-0.4,1.6
"White-crowned Sparrow",5540,"S09","Great Basin                             ",0.919066621221075,0.0208187054187359,1.85970995353507,0.98,0.07,1.96
"Chipping Sparrow",5600,"S09","Great Basin                             ",-1.48260600028371,-1.96097495551715,-0.996576667045031,-1.52,-2.03,-1.05
"Clay-colored Sparrow",5610,"S09","Great Basin                             ",2.09652459169793,-0.310095049146338,4.45516922880018,4.25,1.07,8.01
"Brewer's Sparrow",5620,"S09","Great Basin                             ",-0.581607463332976,-1.49180790675858,0.328105216873775,-0.63,-1.54,0.32
"Black-throated Sparrow",5730,"S09","Great Basin                             ",0.533083084129585,-0.863916108778332,1.90458879863816,0.64,-0.96,2.2
"Song Sparrow",5810,"S09","Great Basin                             ",0.0664941666270197,-0.392572691852803,0.527005417835764,0.07,-0.43,0.54
"Lincoln's Sparrow",5830,"S09","Great Basin                             ",1.26206160040786,-0.205618403516188,2.78570892202752,1.56,-0.08,3.25
"Fox Sparrow",5850,"S09","Great Basin                             ",0.196275603561979,-2.1262860349071,2.53286418296215,0.32,-4.54,2.34
"Spotted Towhee",5880,"S09","Great Basin                             ",1.44400430768691,0.757461137339043,2.14496318005852,1.52,0.85,2.29
"Green-tailed Towhee",5900,"S09","Great Basin                             ",0.0116359113711007,-0.838420731109479,0.884094769759664,0.01,-0.88,0.85
"California Towhee",5911,"S09","Great Basin                             ",0.197534820495761,-1.48703539984816,1.91315122033291,0.27,-1.37,2.58
"Black-headed Grosbeak",5960,"S09","Great Basin                             ",2.12067453227843,1.54672126070782,2.68104589775576,2.18,1.62,2.77
"Blue Grosbeak",5970,"S09","Great Basin                             ",-1.38809844019183,-3.36681109990643,0.622414576326621,-2.51,-5.6,-0.2
"Lazuli Bunting",5990,"S09","Great Basin                             ",1.26080970543437,0.451773974026864,2.05332488940223,1.34,0.55,2.23
"Lark Bunting",6050,"S09","Great Basin                             ",0.219426068905257,-2.96913004287488,3.48206002317193,4.62,-15.13,24.97
"Western Tanager",6070,"S09","Great Basin                             ",0.493838826299762,-0.109750010451355,1.09564999002992,0.52,-0.13,1.08
"Purple Martin",6110,"S09","Great Basin                             ",0.675936904509774,-2.03867752710729,3.49262829240927,2.28,-1.74,9.42
"Cliff Swallow",6120,"S09","Great Basin                             ",0.478822954948958,-0.490527637402106,1.45977989373532,0.51,-0.64,1.4
"Barn Swallow",6130,"S09","Great Basin                             ",-1.14817055956375,-1.68344649080384,-0.604449398620471,-1.18,-1.77,-0.65
"Tree Swallow",6140,"S09","Great Basin                             ",0.0928222750613622,-0.663525257899487,0.837754635344898,0.09,-0.72,0.83
"Violet-green Swallow",6150,"S09","Great Basin                             ",-0.153289589242803,-1.04394011705109,0.734064795281063,-0.18,-1.17,0.68
"Bank Swallow",6160,"S09","Great Basin                             ",0.0510486262230901,-1.71461715920192,1.86987986043443,0.02,-2.33,1.9
"Northern Rough-winged Swallow",6170,"S09","Great Basin                             ",-1.16483212874012,-1.96716765370783,-0.36910510769705,-1.25,-2.12,-0.44
"Cedar Waxwing",6190,"S09","Great Basin                             ",0.0595272853597614,-0.988294907546633,1.07337145334423,0.06,-1,1.12
"Phainopepla",6200,"S09","Great Basin                             ",0.213053984265981,-2.32356132474689,2.89943016770056,0.4,-3.5,4.72
"Loggerhead Shrike",6220,"S09","Great Basin                             ",-0.77714898398955,-1.72429293510871,0.181817788148794,-0.85,-1.83,0.09
"Red-eyed Vireo",6240,"S09","Great Basin                             ",-3.25408334368769,-4.18868484437492,-2.34783274212235,-3.59,-4.63,-2.68
"Warbling Vireo",6270,"S09","Great Basin                             ",0.898110046753966,0.289724758470731,1.54348067407422,0.93,0.28,1.55
"Cassin's Vireo",6291,"S09","Great Basin                             ",0.895990936636101,0.017159036416739,1.78790090151149,0.98,0.03,1.91
"Plumbeous Vireo",6292,"S09","Great Basin                             ",0.530131797234309,-1.45416282804585,2.5718720799314,0.84,-1.72,3.55
"Hutton's Vireo",6320,"S09","Great Basin                             ",0.393502365960888,-2.06907373932208,2.86257837747402,0.91,-2.48,5.04
"Gray Vireo",6340,"S09","Great Basin                             ",2.68088016519201,-0.391358764093943,5.67108812825897,12.77,6.78,20.69
"Virginia's Warbler",6440,"S09","Great Basin                             ",0.498039869830542,-1.72839020148128,2.69165097729905,0.91,-1.53,4.74
"Nashville Warbler",6450,"S09","Great Basin                             ",1.29288461056383,0.277382263975382,2.29037667329738,1.41,0.36,2.48
"Orange-crowned Warbler",6460,"S09","Great Basin                             ",-0.801130280909363,-1.79811094538742,0.19468421580858,-0.92,-2.03,0.17
"Yellow Warbler",6520,"S09","Great Basin                             ",-0.317482358826348,-0.773280016766995,0.138847075560267,-0.33,-0.81,0.12
"Magnolia Warbler",6570,"S09","Great Basin                             ",-0.00734185849285789,-2.44671490317301,2.47064342804453,-0.21,-3.98,3.06
"Black-throated Gray Warbler",6650,"S09","Great Basin                             ",0.27675393271563,-1.24231165070849,1.85521180706789,0.33,-1.84,1.58
"Townsend's Warbler",6680,"S09","Great Basin                             ",-1.55163657170731,-2.47000208800194,-0.620226387049009,-1.71,-2.67,-0.8
"Hermit Warbler",6690,"S09","Great Basin                             ",0.546398451648789,-1.1675989399779,2.19032545264743,0.72,-1.18,2.75
"Northern Waterthrush",6750,"S09","Great Basin                             ",-0.226225591978546,-1.28116591445857,0.801584877493837,-0.28,-1.38,0.84
"MacGillivray's Warbler",6800,"S09","Great Basin                             ",-0.723850544161674,-1.31298181942092,-0.116355144683709,-0.75,-1.38,-0.18
"Common Yellowthroat",6810,"S09","Great Basin                             ",1.15135762281664,0.293858321297426,2.02946232033633,1.23,0.37,2.14
"Yellow-breasted Chat",6830,"S09","Great Basin                             ",0.561964440074068,-0.232260105426201,1.35522526508711,0.58,-0.26,1.44
"Wilson's Warbler",6850,"S09","Great Basin                             ",-0.776025938633863,-2.07468498782903,0.476949110136328,-0.96,-2.44,0.33
"American Redstart",6870,"S09","Great Basin                             ",-1.7338051359279,-3.49047142311929,0.0308384856292461,-2.56,-4.73,-0.63
"House Sparrow",6882,"S09","Great Basin                             ",-1.63364420386726,-2.43945916302867,-0.872893310663584,-1.73,-2.58,-0.97
"American Dipper",7010,"S09","Great Basin                             ",-0.00990344295147205,-0.879354030243836,0.886706540212135,-0.02,-0.95,0.84
"Sage Thrasher",7020,"S09","Great Basin                             ",-0.453265849763934,-1.34657161333958,0.379303760968813,-0.49,-1.4,0.45
"Northern Mockingbird",7030,"S09","Great Basin                             ",0.350766555069061,-0.930288748426644,1.6025311834004,0.4,-0.78,1.93
"Gray Catbird",7040,"S09","Great Basin                             ",1.53722318191185,0.559129134698836,2.57414354886048,1.68,0.56,2.71
"Bendire's Thrasher",7080,"S09","Great Basin                             ",-0.0681531190341117,-2.61172704041889,2.5586828966995,-0.35,-4.61,3.88
"Cactus Wren",7130,"S09","Great Basin                             ",1.63194440477504,-1.18061279208949,4.45530493039409,5.15,0.53,10.9
"Rock Wren",7150,"S09","Great Basin                             ",0.093438329747601,-0.839329298614409,1.01003071321809,0.09,-0.86,1.02
"Canyon Wren",7170,"S09","Great Basin                             ",0.616076959137391,-0.719561212996583,1.99367753241388,0.74,-0.68,2.27
"Bewick's Wren",7190,"S09","Great Basin                             ",1.26126373454343,-0.462256699534163,3.0363211328111,1.71,-0.34,3.8
"House Wren",7210,"S09","Great Basin                             ",1.45302278614518,0.635389848177786,2.32455038956425,1.54,0.64,2.36
"Pacific Wren",7221,"S09","Great Basin                             ",-1.09085638180913,-2.34477132741831,0.182891465519525,-1.32,-2.77,0.02
"Marsh Wren",7250,"S09","Great Basin                             ",0.711693449877683,-0.650545212712142,2.14003356769495,0.83,-0.62,2.45
"Brown Creeper",7260,"S09","Great Basin                             ",-0.107496061302002,-1.35636424236857,1.18368628381697,-0.14,-1.59,1.12
"White-breasted Nuthatch",7270,"S09","Great Basin                             ",0.958771419619246,-0.0582294411311152,2.01877176784381,1.06,-0.04,2.2
"Red-breasted Nuthatch",7280,"S09","Great Basin                             ",0.454330809639906,-0.541357341952197,1.44477237035034,0.5,-0.63,1.51
"Pygmy Nuthatch",7300,"S09","Great Basin                             ",0.524348405735149,-1.07345347704673,2.15191965620407,0.67,-1.32,2.43
"Oak Titmouse",7330,"S09","Great Basin                             ",0.892574913431986,-1.16262578856771,2.98642506063179,1.52,-1.05,4.81
"Juniper Titmouse",7331,"S09","Great Basin                             ",1.2002515609316,-0.36291069628766,2.72872656395141,1.49,-0.07,3.4
"Black-capped Chickadee",7350,"S09","Great Basin                             ",-0.582129337618452,-1.43802854565455,0.302601012025138,-0.63,-1.53,0.28
"Mountain Chickadee",7380,"S09","Great Basin                             ",-0.792055896543777,-1.46884250253285,-0.0990960748824651,-0.82,-1.53,-0.16
"Boreal Chickadee",7400,"S09","Great Basin                             ",-0.393542679794883,-2.92366045518912,2.02106149849253,-1.22,-5.33,2.69
"Chestnut-backed Chickadee",7410,"S09","Great Basin                             ",-0.238706160167585,-1.4933406152171,1.01333203803911,-0.28,-1.51,1.12
"Wrentit",7420,"S09","Great Basin                             ",1.2069235766063,-1.71220561559032,4.00975659080799,5.01,-0.25,12.64
"Bushtit",7430,"S09","Great Basin                             ",0.330485414525196,-2.65821200912805,3.29481002962071,1.35,-9.56,4.62
"Golden-crowned Kinglet",7480,"S09","Great Basin                             ",-1.27494948422339,-2.45676053177204,-0.0160037615834832,-1.52,-2.88,-0.23
"Ruby-crowned Kinglet",7490,"S09","Great Basin                             ",-1.19976965073818,-2.64465949528731,0.306726501343621,-1.59,-3.33,0.06
"Blue-gray Gnatcatcher",7510,"S09","Great Basin                             ",2.6135522633408,0.96918012458003,4.31842381206553,3.54,1.78,5.77
"Townsend's Solitaire",7540,"S09","Great Basin                             ",1.28434864194247,0.272213938375712,2.24839539423392,1.4,0.39,2.42
"Veery",7560,"S09","Great Basin                             ",-0.878484678793237,-1.57566091604384,-0.188522077476382,-0.93,-1.67,-0.25
"Swainson's Thrush",7580,"S09","Great Basin                             ",-0.00718534950489199,-2.15384021481684,2.21482505517608,-0.14,-0.9,5.2
"Hermit Thrush",7590,"S09","Great Basin                             ",-1.17994789053858,-2.13506596462379,-0.225727376748443,-1.3,-2.38,-0.36
"American Robin",7610,"S09","Great Basin                             ",-0.00248807877238051,-0.28847052562381,0.279305369619892,0,-0.28,0.29
"Varied Thrush",7630,"S09","Great Basin                             ",-0.627685541678954,-1.81195121414743,0.621044564960686,-0.76,-2.08,0.53
"Western Bluebird",7670,"S09","Great Basin                             ",1.98425743023451,0.721400419947834,3.21695315405084,2.32,1.05,3.72
"Mountain Bluebird",7680,"S09","Great Basin                             ",0.183308646269391,-0.63537588629163,0.990202162331357,0.19,-0.69,0.99
"Eurasian Collared-Dove",22860,"S09","Great Basin                             ",4.77527116061708,1.96992156737826,7.79743073620096,16.06,10.71,21.94
"Western & Clark's Grebe",30010,"S09","Great Basin                             ",-0.659706956306751,-2.35628293322156,1.10191875981868,-0.99,-3.54,0.59
"Mallard",31320,"S09","Great Basin                             ",0.599396712625671,-0.315853709935371,1.53926886894361,0.64,-0.33,1.59
"Great Blue Heron",31940,"S09","Great Basin                             ",0.2733645696622,-0.608302123099408,1.12685031721363,0.27,-0.6,1.14
"Red-tailed Hawk",33370,"S09","Great Basin                             ",2.16680209763629,1.6429520762429,2.68805865211421,2.23,1.68,2.78
"Northern Flicker",34120,"S09","Great Basin                             ",-0.3091741062412,-0.788888322630283,0.192678733132262,-0.32,-0.82,0.16
"Cordilleran & Pacific-slope Flycatcher",34641,"S09","Great Basin                             ",-0.803323785643546,-1.45536037240168,-0.129015717809807,-0.85,-1.54,-0.19
"Alder & Willow Flycatcher",34660,"S09","Great Basin                             ",-0.986961474302353,-1.58831180604919,-0.383912158683022,-1.03,-1.62,-0.44
"California & Woodhouse's Scrub-Jay",34810,"S09","Great Basin                             ",0.409115593015263,-0.662992364257861,1.47848348815294,0.42,-0.69,1.59
"Dark-eyed Junco",35670,"S09","Great Basin                             ",-1.02958571785791,-1.74408203165271,-0.334247472803304,-1.09,-1.83,-0.42
"Sagebrush & Bell's Sparrow",35740,"S09","Great Basin                             ",-1.13564199152709,-2.35683551857086,0.0949109960544012,-1.37,-2.8,-0.1
"Yellow-rumped Warbler",36550,"S09","Great Basin                             ",-0.205266611423223,-0.74340831233331,0.334436559713025,-0.21,-0.79,0.31
"Pied-billed Grebe",60,"S37","Gulf Coastal Prairie                    ",2.31066160349854,-0.363011432308252,5.07171658218456,2.93,-0.11,6.44
"Ring-billed Gull",540,"S37","Gulf Coastal Prairie                    ",-0.498631488930542,-4.0982335616485,3.27568096691797,-2.48,-8.42,2.75
"Laughing Gull",580,"S37","Gulf Coastal Prairie                    ",1.028975691406,-1.1903083411165,3.33450835484755,1.03,-1.26,3.88
"Gull-billed Tern",630,"S37","Gulf Coastal Prairie                    ",0.0212426846403974,-3.05632655298891,3.1754730519953,-0.57,-4.43,3.55
"Caspian Tern",640,"S37","Gulf Coastal Prairie                    ",0.0929792993450283,-2.73852860362555,2.9854316392678,-0.29,-3.97,3.02
"Royal Tern",650,"S37","Gulf Coastal Prairie                    ",2.66470154169342,-0.893391354890032,6.28188322629356,4.75,0.4,11.63
"Forster's Tern",690,"S37","Gulf Coastal Prairie                    ",-0.0781541342095231,-2.48256227231965,2.36719768625717,-0.4,-3.13,2.71
"Common Tern",700,"S37","Gulf Coastal Prairie                    ",0.459410724787034,-2.63993953811337,3.58600082613653,0.11,-3.72,4.37
"Least Tern",740,"S37","Gulf Coastal Prairie                    ",0.645396612159446,-2.66774923368527,4.13131345914136,0.42,-3.74,5.1
"Black Skimmer",800,"S37","Gulf Coastal Prairie                    ",0.0331150791440279,-2.63479452473524,2.95026202701838,-0.41,-4.17,2.57
"Anhinga",1180,"S37","Gulf Coastal Prairie                    ",1.33351320297322,-0.898991509621309,3.61250082822678,1.39,-1.05,3.98
"Double-crested Cormorant",1200,"S37","Gulf Coastal Prairie                    ",2.068404708681,-1.2168091674155,5.46894262392181,2.98,-1.59,7.86
"American White Pelican",1250,"S37","Gulf Coastal Prairie                    ",1.66028449714436,-2.41914879095602,6.06035707275312,3.72,-3.84,13.08
"Brown Pelican",1260,"S37","Gulf Coastal Prairie                    ",2.36598656623582,-2.35046374994643,7.5398015419222,14.31,3.71,36.04
"Mottled Duck",1340,"S37","Gulf Coastal Prairie                    ",-2.22116914309508,-3.84311793425488,-0.649573706205131,-2.62,-4.33,-0.95
"Blue-winged Teal",1400,"S37","Gulf Coastal Prairie                    ",0.964741901502086,-1.82225298516948,3.83290705052641,0.99,-2.32,4.38
"Wood Duck",1440,"S37","Gulf Coastal Prairie                    ",1.65242192951699,-0.784506243337785,4.24101595828688,1.91,-1.04,4.65
"Ruddy Duck",1670,"S37","Gulf Coastal Prairie                    ",0.819109815657305,-3.0410700796899,4.95537705782208,0.66,-5.78,8.39
"Canada Goose",1720,"S37","Gulf Coastal Prairie                    ",3.08928368846301,-1.15240233443371,7.60524526691143,10.2,1.6,20.58
"Black-bellied Whistling-Duck",1770,"S37","Gulf Coastal Prairie                    ",6.32553222342723,3.18488152656806,9.42398855115755,9.39,5.79,13.63
"Fulvous Whistling-Duck",1780,"S37","Gulf Coastal Prairie                    ",2.47408342501149,-0.148200533106272,5.13275749537466,3.12,0.3,6.66
"Roseate Spoonbill",1830,"S37","Gulf Coastal Prairie                    ",3.47702887685805,0.988859290736461,6.07330861463787,4.45,1.54,7.63
"White Ibis",1840,"S37","Gulf Coastal Prairie                    ",6.53715951942265,3.13080496611473,10.0672316039878,10.4,6.23,14.99
"Glossy Ibis",1860,"S37","Gulf Coastal Prairie                    ",0.704530894434983,-3.62002224204114,5.12780552232828,-0.08,-7.93,8.26
"White-faced Ibis",1870,"S37","Gulf Coastal Prairie                    ",0.41145985611635,-2.72844037531656,3.63822156005874,0.04,-4.29,4.4
"Wood Stork",1880,"S37","Gulf Coastal Prairie                    ",1.10836254375286,-2.60113472786326,4.7127089732693,1.28,-4.29,5.98
"American Bittern",1900,"S37","Gulf Coastal Prairie                    ",-0.12955079920367,-2.42805968396472,2.20257108427541,-0.42,-3.53,1.97
"Least Bittern",1910,"S37","Gulf Coastal Prairie                    ",0.320153445123856,-1.65072257808221,2.30048008800956,0.22,-1.88,2.42
"Great Egret",1960,"S37","Gulf Coastal Prairie                    ",1.50467537964193,-0.124811751516483,3.0513339274724,1.52,-0.07,3.27
"Snowy Egret",1970,"S37","Gulf Coastal Prairie                    ",1.95765070025129,-0.0933970909735404,4.06046939361292,2.12,-0.07,4.38
"Tricolored Heron",1990,"S37","Gulf Coastal Prairie                    ",-0.702804657946944,-2.15459775033216,0.731946140531968,-0.87,-2.28,0.77
"Little Blue Heron",2000,"S37","Gulf Coastal Prairie                    ",1.31189356820804,-0.194891004847326,2.83337852507327,1.35,-0.13,3.1
"Cattle Egret",2001,"S37","Gulf Coastal Prairie                    ",-0.481493655355187,-1.86676223823118,0.915044264367704,-0.6,-1.95,0.84
"Green Heron",2010,"S37","Gulf Coastal Prairie                    ",0.0111941677387306,-0.972266931266154,0.996853512290263,-0.04,-1.07,0.95
"Black-crowned Night-Heron",2020,"S37","Gulf Coastal Prairie                    ",1.80266690135149,-0.320971416354562,3.95002770965669,1.98,-0.44,4.42
